transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost
T002687,S15,2025-04-28 00:00:00,Sports,2,ActivePro,East,$51.62,93.39,31,4.4,121.99
T001129,S13,2025-05-19 00:00:00,Grocery,2,FreshFarm,East,5.82,9.15,150,5.56,142.19
T001919,Store-11,2025-03-04 00:00:00,Electronics,6,NorthStar,South,256.49,388.13,101,4.74,106.8
T002325,S07,2025-02-30,Grocery,2,FreshFarm,North,8.97,14.46,50,3.71,82.82
T001958,S30,2025-04-19 00:00:00,Home,2,BudgetSource,West,45.86 CAD,85.34,,2.38,79.3
T001824,S04,23-Feb-2025,Electronics,1,NorthStar,East,203.59,267.97,56,4.83,105.17
T000194,S13,2025-04-20 00:00:00,Grocery,3,FreshFarm,East,9.13,12.14,49,5.86,148.39
T002647,S19,2025-01-18 00:00:00,Grocery,1,FreshFarm,South,10.31,16.29,20,3.34,62.91
T001899,S13,2025-03-08 00:00:00,Electronics,0,northstar,East,225.15,293.78,51,5.4,154.74
T000990, store_29 ,2025-02-17 00:00:00,Electronics,2,NorthStar,West,unknown,240.73,4,4.77,159.1
T001918,S21,2025-01-16 00:00:00,beauty,2,GlowWorks,North,18.43,40.69,37,3.36,90.21
T000056,11,2025-01-05 00:00:00,Home,4,BudgetSource,South,50.68,89.03,17,4.05,114.48
T002977,S12,2025-04-06 00:00:00,Grocery,3,FreshFarm,South,$7.07,10.27 CAD,36,4.6,$108.64
T000448,S30,2025-02-21 00:00:00,APPAREL,3,StyleHub,West,31.31,51.83,9,4.37,$130.90
T002362,S15,2025-05-03 00:00:00,Home,1,BudgetSource,East,43.14,$83.34,98,4.38,108.4
T002786,S18,2025-03-10 00:00:00,Beauty,4,GLOWWORKS,West,20.55,47.84,8,6.33,186.04
T002697,S03,2025-03-06 00:00:00,Grocery,2,FreshFarm,North,7.35,12.95,17,4.48,126.8
T001926,S03,2025-02-24 00:00:00,Home,1,BudgetSource,North,41.73,77.83,136,5.75,157.35
T001590,S04,10-Feb-2025,Sports,1,ActivePro,East,57.83,102.42,13,6.34,155.31
T002513,Store-07,2025-04-15 00:00:00,Electronics,2,NorthStar,North,283.26,$370.45,82,4.44,119.27
T000668,S22,2025-04-21 00:00:00,Home,1,BudgetSource,South,$41.36,69.32,59,4.09,95.55
T002725,S15,2025-06-21 00:00:00,Sports,1,ActivePro,East,60.62,127.93,111,3.62,81.95
T002767,S20,2025-05-16 00:00:00,home,3,BudgetSource,South,34.14,59.91,60,5.02,123.85
T001977,S20,2025-01-05 00:00:00,Grocery,1,FreshFarm,South,7.23,11.71,131,4.35,114.64
T001180,S29,2025-05-23 00:00:00,Electronics,1,NorthStar,West,210.82,265.65,43,3.1, 101.51 
T001845,S07,2025-05-11 00:00:00,Electronics,1,NorthStar,North,254.55,370.51,138,5.11,136.5
T000360,14,2025-05-23 00:00:00,Apparel,1,StyleHub,West,33.04,70.28,16,4.73,$136.72
T001464,S21,2025-03-10 00:00:00,Sports,1,ActivePro,North,58.63,107.95,80,4.69,117.48
T000731,S06,2025-01-19 00:00:00,Electronics,3,North Star,East,230.18,338.71,12,3.76,91.13
T002111,S11,2025-06-04 00:00:00,Electronics,3,NorthStar,South,223.62,301.78,31,5.26,137.95
T000599,S02,2025-01-04 00:00:00,Electronics,1,NorthStar,South,217.09,270.97,124,,64.93
T002090,S25,2025-05-07 00:00:00,Grocery,2,FreshFarm,West,8.1,13.68,18,5.01,146.69 CAD
T000902,S21,2025-05-03 00:00:00,ELECTRONIC,4,NorthStar,North,305.7,421.24,139,5.01,155.5
T001675,S24,2025-01-08 00:00:00,Electronics,2,NorthStar,West,191.41,245.27,38,2.91,73.02
T002609,S12,2025-06-09 00:00:00,Grocery,2,FreshFarm,South,7.39,$10.85,86,4.41,137.27
T002463,S17,2025-06-08 00:00:00,Beauty,1,GlowWorks,North,15.63,38.5,147,5.08,122.37
T000854,S18,2025-02-21 00:00:00,electronics,3,NorthStar,West,225.2,305.7,64,3.54,89.84
T002739,S11,2025-04-30 00:00:00,Sporting Goods,1,ActivePro,South,54.41,111.54,103,5.42,119.52
T001393,S06,2025-01-24 00:00:00,Beauty,1,GlowWorks,East,15.26,33.81,40,4.01,105.64
T002240,S18,2025-06-11 00:00:00,Home,6,budgetsource,West,43.11,88.11,42,4.58,102.88
T001279,S06,2025-05-04 00:00:00,Sports,5,ActivePro,East,53.08,98.42,127,6.8,$169.92
T002613,S01,2025-06-10 00:00:00,Sports,8,ActivePro,East,55.14,114.6,130,5.55,125.0
T002529,S23,2025-04-07 00:00:00,Sports,2,ActivePro,South,$46.78,86.54,120,5.52,131.88
T001204,S12,2025-04-19 00:00:00,Grocery,5,FreshFarm,South,8.62,$12.34,133,3.91,91.97
T000572,Store-03,2025-03-13 00:00:00,ELECTRONIC,2,NorthStar,North,251.26,333.18,138,3.73,89.04
T001657,S07,2025-03-19 00:00:00,Apparel,3,StyleHub,North,26.52,59.0,77,3.56,75.72
T001578,S29,06/28/2025,Home,2,budgetsource,West,35.31,67.45,38,4.31,133.54
T002813,S07,2025-01-05 00:00:00,Home,2,BudgetSource,North,52.88,97.98,73,4.24,105.23
T001959,S21,2025-02-11 00:00:00,Beauty,1,GlowWorks,North,19.99,46.41,137,4.81,137.18
T001017,S12,,Grocery,1,FreshFarm,South,9.04,12.45,91,4.47,101.62
T001832,Store-07,05/10/2025,Electronics,4,NorthStar,North,204.52,$268.51,76,4.86,113.66
T002580,S19,2025-01-21 00:00:00,Beauty,6,GlowWorks,South,17.38,41.36,87,3.55,93.93 CAD
T001002,S26,2025-03-11 00:00:00,Apparel,6,StyleHub,West,28.25,62.18,1,6.16,172.82
T002549,S05,2025-05-02 00:00:00,Electronics,3,NorthStar,East,279.13,367.40 CAD,67,3.23,82.58
T001937,S15,2025-04-29 00:00:00,Grocery,4,FreshFarm,East,7.99,11.61,45,3.31,75.35
T001668,S17,2025-05-17 00:00:00,GROCERIES,2,FreshFarm,North,8.07,13.69,122,2.49,69.55
T001701,S09,2025-05-29 00:00:00,Electronics,1,NorthStar,East,287.3,395.56,28,2.98,65.73
T001820,S09,2025-03-02 00:00:00,Home,3,BudgetSource,East,55.31,106.69,125,5.73,129.38
T002212,S11,2025-05-28 00:00:00,Home,2,BudgetSource,South,45.33,81.8,99,3.95,$107.03
T002748,S24,,Grocery,3,FreshFarm,West,8.39,13.4,16,4.67,115.38
T000937,S13,2025-06-03 00:00:00,Sports,1,ActivePro,East,44.87,96.9,20,4.61,125.32
T001222,S20,02/26/2025,Electronics,1,NorthStar,South,229.21,328.21,147,2.94,65.84
T001237,S13,2025-01-12 00:00:00,Home,1,BudgetSource,East,53.7,95.68,101,4.38,106.82
T002677,S09,2025-04-13 00:00:00,Grocery,1,FreshFarm,East,9.19,14.75,118,5.87,115.59
T001125,S14,2025-06-18 00:00:00,Electronics,1,NorthStar,West,310.06,384.85,,5.5,163.45
T002908,S23,2025-04-17 00:00:00,Home Goods,4,BudgetSource,South,45.88,87.32,111,4.26,102.42
T001138,S27,2025-04-07 00:00:00,Grocery,2,FreshFarm,West,$7.77,11.15,8,5.46,160.21
T001266,S28,2025-05-13 00:00:00,Apparel,3,StyleHub,West,32.63,74.57,29,6.11,188.36
T001780,S10,2025-04-11 00:00:00,Electronics,2,NorthStar,South,240.18,342.66,154,5.16,144.08
T000219, S14 ,2025-05-07 00:00:00,Grocery,2,FreshFarm,West,8.21,11.88,20,4.46,142.32
T000002, store_29 ,2025-01-07 00:00:00,Electronics,1,NorthStar,West,219.32,298.13,12,5.29,157.91
T001361,S12,2025-01-06 00:00:00,Apparel,unknown,StyleHub,South,27.65,55.39,57,3.77,88.55
T000519,S16,2025-06-21 00:00:00,Electronics,4,NorthStar,South,$256.05,337.72,65,4.27,117.19
T002760,Store-10,2025-01-16 00:00:00,Sports,1,ActivePro,South,57.67,107.2,56,5.66,174.61
T001366,S28,2025-04-30 00:00:00,Home,5,BudgetSource,West,40.94,75.71,38,3.31,91.44
T000201,S14,2025-03-21 00:00:00,Grocery,1,FreshFarm,West,8.44,13.41,33,2.89,94.93
T000666,S28,2025-03-16 00:00:00,Grocery,4,FreshFarm,West,7.02,10.82,29,4.76,137.43
T001492,S11,2025-05-28 00:00:00,Food,2,FreshFarm,South,7.0,10.62,24,3.48,79.84
T000353,S01,2025-03-19 00:00:00,Sports,5,ActivePro,East,59.74,114.65,85,4.05,95.44
T000303,S13,2025-06-07 00:00:00,Electronics,4,NorthStar,East,286.82,418.59,83,4.71,135.81
T001067,S11,2025-06-19 00:00:00,Home,2,BudgetSource,South,43.55,77.14,127,5.87,122.25
T000417,S18,2025-04-09 00:00:00,apparel,7,StyleHub,West,24.6,$58.20,28,5.67,191.01
T000991,S29,2025-02-20 00:00:00,Home,1,BUDGETSOURCE,West,42.76,81.42,62,4.49,123.21
T001136,S14,2025-04-28 00:00:00,Grocery,1,FreshFarm,West,7.94,12.29,28,3.2,97.03
T002025,S26,2025-04-12 00:00:00,Electronics,4,NorthStar,West,223.36,279.28,33,2.81,82.41
T002127,S21,06/25/2025,Sports,4,ActivePro,North,51.84,107.09,11,4.53,106.5
T000872,S18,2025-05-22 00:00:00,Home,2,BudgetSource,West,46.97,82.74,35,3.24, 107.57 
T000667,S19,2025-05-28 00:00:00,Beauty,3,GlowWorks,South,19.78,46.29,136,-6.78,$92.74
T000229,S22,10-Jun-2025,Grocery,2,FreshFarm,South,8.22,13.79,40,3.54,107.32
T002703,S28,2025-04-24 00:00:00,Electronics,2,NorthStar,West,267.98,317.6,57,4.74,176.05
T002779,S30,29-May-2025,Home,1,BudgetSource,West,41.94,78.8,63,4.89,143.92 CAD
T001380,S23,2025-02-02 00:00:00,Grocery,2,FreshFarm,South,$7.80,11.22,35,3.91,112.04
T000855,S21,2025-05-09 00:00:00,Apparel,1,StyleHub,North,29.96,57.72,135,4.73,137.34
T000747,S20,2025-06-02 00:00:00,Sports,0,ActivePro,South,50.92,93.79,151,5.63,151.12
T000329,S17,2025-04-11 00:00:00,ELECTRONIC,5,NorthStar,North,210.05,270.89,58,3.69,68.77
T000144,S18,2025-02-13 00:00:00,Home,1,Budget Source,West,49.48,95.16,35,4.12,118.0
T002076,S03,2025-05-24 00:00:00,Beauty,3,glowworks,North,15.68,35.41,23,5.42,135.80 CAD
T000788,S13,2025-03-06 00:00:00,HOME,1,BudgetSource,East,39.62,77.87 CAD,13,3.82,116.36
T001770,S29,2025-03-19 00:00:00,Electronics,2,NorthStar,West,250.25,331.28,57,4.07,90.16
T002106,S26,2025-01-04 00:00:00,Apparel,4,StyleHub,West,34.36,68.97,15,3.56,115.96
T001287,S18,25-Mar-2025,Apparel,2,StyleHub,West,20.3,41.06,54,3.45,105.48
T002563,S01,2025-03-06 00:00:00,Grocery,3,FreshFarm,East,7.2,11.77,151,6.06,168.21
T000975,S13,2025-05-25 00:00:00,Electronics,1,NorthStar,East,272.32,303.8,144,5.47,134.14
T001663,S02,2025-05-09 00:00:00,Electronics,10,NorthStar,South,281.4,341.72,115,3.34,81.35
T001612,S28,15-Apr-2025,Electronics,2,NorthStar,West,242.86,306.87,58,6.02,152.79
T001970,S07,2025-05-06 00:00:00,Apparel,3,StyleHub,North,31.16,69.57,74,3.94,105.18
T000136,S15,2025-04-14 00:00:00,Electronics,4,NorthStar,East,$251.65,337.81,56,3.48,90.45 CAD
T002040,S08,2025-06-09 00:00:00,Electronics,3,NorthStar,South,312.21,380.59,139,5.16,119.79
T001750,S15,06/26/2025,Home,8,BudgetSource,East,42.49,82.06,51,3.3,79.2
T000148,S20,2025-05-12 00:00:00,Beauty,3,GlowWorks,South,17.61,41.21,-21,4.63,81.63
T001583,S01,2025-02-07 00:00:00,Grocery,6,FreshFarm,East,8.04,12.33,115,4.88,126.86
T001153,S30,2025-04-15 00:00:00,Electronics,4,NorthStar,West,237.76,275.67 CAD,15,4.85,163.49
T001018,S15,2025-05-16 00:00:00,Apparel,3,StyleHub,East,29.23, 60.48 ,150,6.47,159.71
T001836,S05,2025-03-04 00:00:00,Beauty,2,GlowWorks,East,13.95,29.88,128,3.22,69.51
T002710,S29,2025-04-09 00:00:00,Home,2,BudgetSource,West,47.09,79.63,31,5.2,146.11
T000728,S26,2025-06-05 00:00:00,Grocery,0,FreshFarm,West,7.62,11.66,5,4.32,140.53
T000069,S09,2025-02-09 00:00:00,Electronics,-1,NorthStar,East,219.13,292.42,12,4.55,117.67
T000717,S14,2025-01-04 00:00:00,Sports,5,ActivePro,West,57.43,115.94,29,5.02,139.96
T002868,S10,2025-05-06 00:00:00,Grocery,3,FreshFarm,South,7.17,10.4,63,3.08,74.47
T000742,S16,2025-04-03 00:00:00,Home,2,BudgetSource,South,44.57,87.88 CAD,148,4.23,102.93
T002878,S19,2025-01-28 00:00:00,Grocery,4,FreshFarm,South,7.94,12.16,11,4.4,121.27
T000190,S19,2025-04-06 00:00:00,Apparel,7,StyleHub,South,30.43,63.94,42,3.27,88.94
T000389,S04,2025-06-02 00:00:00,Beauty,7,GlowWorks,East,15.91,37.04,12,3.96,111.2
T001681,S20,2025-04-11 00:00:00,Apparel,4,StyleHub,South,29.03,61.31,137,4.22,96.32
T001011,S05,2025-04-30 00:00:00,Electronics,3,NorthStar,East,258.45,360.9,16,5.17,132.98
T001302,S23,2025-02-07 00:00:00,Electronics,1,NorthStar,South,212.85,286.33 CAD,20,5.29,120.58
T001454,S14,2025-03-18 00:00:00,Grocery,3,FreshFarm,West,7.75,11.10 CAD,0,4.07,145.16
T001495,S19,2025-01-26 00:00:00,Electronics,2,NorthStar,South,220.13,302.03,146,4.87,106.4
T001360,S30,2025-01-25 00:00:00,Electronics,2,North-Star,West,202.84,277.91,15,2.59,78.12
T002147,S02,2025-02-12 00:00:00,Home Goods,2,BudgetSource,South,44.51,$79.63,51,4.08,104.47
T001950,S28,2025-02-26 00:00:00,Grocery,2,FreshFarm,West,7.4,11.16,56,5.09,129.71
T002883,Store-28,2025-06-28 00:00:00, Electronics ,2,NorthStar,West,288.88,402.85,26,4.3,121.56
T001323, store_20 ,2025-01-17 00:00:00,Home,3,BudgetSource,South,42.49,84.73,19,5.14,133.64
T000618,S02,2025-02-13 00:00:00,Apparel,1,StyleHub,South,26.37,52.5,36,4.31,85.75
T000961,S18,2025-01-18 00:00:00,Apparel,1,StyleHub,West,23.71,50.33,28,2.47,78.02
T000546, S26 ,2025-06-19 00:00:00,Sports,3,ActivePro,West,56.19,119.47,35,2.99,$104.86
T000726, S17 ,2025-06-18 00:00:00,Apparel,1,StyleHub,North,25.99,59.72,126,4.96,128.73
T002700,S09,2025-06-05 00:00:00,Grocery,3,FreshFarm,East,8.62,12.72,40,4.58,130.1
T000743,S10,2025-01-16 00:00:00,Grocery,4,FreshFarm,South,8.1,11.31,108,5.03,138.97
T000442,S11,2025-03-10 00:00:00,Sports,1,activepro,South,55.34,112.56,137,6.35,161.93
T000582,S27,2025-06-21 00:00:00,Electronics,1,NorthStar,West,287.7,335.69,36,4.26,145.28
T001576,S04,2025-05-12 00:00:00,Electronics,1,NorthStar,East,238.97,313.29,143,4.94,114.38
T002439,S14,2025-05-25 00:00:00,Home,6,budgetsource,West,49.12,93.39,42,3.91,103.49 CAD
T002470,S04,2025-03-05 00:00:00,Electronic,6, NORTHSTAR ,East,221.67,299.01,60,3.85,97.03
T002061, S15 ,2025-02-01 00:00:00,Sports,3,ActivePro,East,56.46,116.17,43,4.43,100.5
T000278,S07,2025-05-12 00:00:00,Home Goods,2,BudgetSource,North,$43.82,82.97,85,4.84,124.17
T001660,S04,2025-02-08 00:00:00,Home,1,BudgetSource,East,47.74,87.54,151,3.38,82.65
T001741,S01,2025-06-16 00:00:00,Apparel,2,StyleHub,East,29.84,61.5,92,5.11,125.41
T002428,S21,2025-05-02 00:00:00,Beauty,1,GlowWorks,North,18.41,39.26,40,4.82,107.91
T002169, S21 ,2025-01-16 00:00:00,grocery,2,FreshFarm,North,8.03,12.40 CAD,73,1.69,45.85
T001430, store_02 ,2025-01-03 00:00:00,Grocery,2,Fresh Farm,South,7.89,11.52,80,5.02,114.78
T001055,S16,2025-04-16 00:00:00,Grocery,1,FreshFarm,South,8.53,12.85,32,5.18,119.78
T001753,S11,2025-01-21 00:00:00,Electronics,5,NorthStar,South,212.62,277.44,23,4.43,137.67
T001533, store_14 ,2025-06-21 00:00:00,Grocery,4,FreshFarm,West,5.55,8.71,18,4.3,127.65
T000703,S02,2025-06-15 00:00:00,Home,7,BudgetSource,South,41.29,75.99,76,4.36,108.12
T001731, store_27 ,2025-02-27 00:00:00,Sports,1,Active Pro,West,60.72,121.03,-29,4.81,150.72
T002699,S28,05/12/2025,Electronics,7,NorthStar,West,247.07,338.78,51,4.64,146.74
T002055,Store-19,2025-04-06 00:00:00,Grocery,3,FreshFarm,South,9.63,14.76,115,3.77,106.16
T002153,S16,2025-02-26 00:00:00,Grocery,unknown,FreshFarm,South,8.71,13.1,21,3.12,65.4
T001483,S30,2025-06-03 00:00:00,Electronics,3,NorthStar,West,273.49,332.83,54,6.68,201.33
T000810,S29,2025-01-31 00:00:00,Sports,2,ActivePro,West,59.47,106.3,13,4.17,111.95
T002075,09,2025-05-25 00:00:00,Sports,2,ActivePro,East,55.98,116.45,91,5.76,134.75
T000443,S15,2025-05-21 00:00:00,Home,2,BudgetSource,East,48.45,89.69 CAD,122,3.69,92.66
T001381,S28,2025-05-15 00:00:00,Home,2,BudgetSource,West,39.4,66.98,34,3.41,117.18
T002763,S16,2025-03-02 00:00:00,Grocery,5,FreshFarm,South,8.8,13.59,109,2.65,51.75
T001267,S30,2025-03-21 00:00:00,Apparel,2,StyleHub,West,24.79,53.05,32,4.73,120.82
T000952,S18,2025-05-21 00:00:00,Electronics,2,NorthStar,West,$284.27,388.4,34,4.54,135.78
T002454,S04,2025-06-20 00:00:00,Electronics,3,NorthStar,East,220.23,279.75,13,4.4,97.67
T000597,Store-21,2025-01-27 00:00:00,grocery,6,FreshFarm,North,8.54,13.16,34,3.46,97.88
T000527,S25,2025-03-02 00:00:00,Beauty,2,GlowWorks,West,17.79,38.92,45,4.27,146.33
T001802,S06,2025-02-08 00:00:00,Sports,1,ActivePro,East,53.59,107.83,109,6.4,154.1
T001470,S26,2025-04-19 00:00:00,Grocery,1,FreshFarm,West,7.45,11.56,39,4.55,150.42
T002292,Store-29,2025-06-29 00:00:00,electronics,1,NorthStar,West,197.06,265.89,3,3.67,122.29
T002924,S25,2025-01-10 00:00:00,Home,2,BudgetSource,West,49.85,$99.61,10,3.89,110.1
T001093,S17,2025-02-04 00:00:00,Apparel,3,StyleHub,North,27.18,53.94,76,5.14,145.52
T000348,S22,2025-04-17 00:00:00,Home,4,BudgetSource,South,48.22,89.79,62,3.97,97.13 CAD
T001270,S05,2025-03-14 00:00:00,Electronics,0,NorthStar,East,216.71,273.96,58,3.59,79.73
T002518,S30,2025-06-16 00:00:00,GROCERIES,2,FreshFarm,West,9.36,14.24,34,4.76,$138.67
T002941,S14,2025-03-11 00:00:00,Electronic,1,NorthStar,West,230.4,284.34,40,5.2,154.48
T001809,S02,2025-03-01 00:00:00,Sports,6,ActivePro,South,50.28,88.69,139,2.89,65.45
T002507,S23,2025-02-22 00:00:00,Grocery,1,FreshFarm,South,6.57,9.48,103,3.51,98.85
T000196,S26,2025-05-14 00:00:00,Sports,2,ActivePro,West,57.36,113.05,8,5.01,161.92
T001080,S07,2025-01-03 00:00:00,Beauty,1,GlowWorks,North,$21.32,50.3,127,4.8,100.73
T002642, S10 ,2025-06-02 00:00:00,Electronics,3,NorthStar,South, 276.79 ,361.66,124,5.16,119.02
T000977,S15,,Beauty,4,GlowWorks,East,20.75,44.25,139,2.88,69.49
T001402,S27,2025-02-08 00:00:00,Apparel,7,StyleHub,West,30.17,60.86,58,5.21,146.63
T000523,S30,2025-06-17 00:00:00,Grocery,1,FreshFarm,West,7.67,12.02,6,5.12,155.84
T000004,S17,2025-05-18 00:00:00,Grocery,3,FreshFarm,North,8.27,12.32,119,5.78,123.24 CAD
T001816,S11,2025-03-02 00:00:00,Electronics,1,NorthStar,South,199.28,264.23,73,4.38,135.07 CAD
T000656,S20,2025-02-05 00:00:00,Sports,1,ActivePro,South,57.1,113.17 CAD,67,4.81,124.83
T001252,22,2025-06-14 00:00:00,Apparel,3,StyleHub,South,26.39,53.57,50,3.33,88.2
T002360,S03,2025-04-25 00:00:00,Apparel,4,StyleHub,North,24.63,50.68,44,6.56,175.37
T001587,S24,2025-02-30,Home,1,BudgetSource,West,39.35,$77.66,50,5.43,$200.02
T002052,S17,2025-01-25 00:00:00,Beauty,7,GlowWorks,North,17.13,41.79,47,5.09,114.43
T000540,S28,2025-04-12 00:00:00,Beauty,2,GlowWorks,West,17.54,42.5,5,4.61,151.16 CAD
T000439, S21 ,2025-01-24 00:00:00,Electronics,2,NorthStar,North,233.44,297.43,158,4.87,116.7
T002241,S21,2025-02-16 00:00:00,Home,1,BudgetSource,North,42.82,86.55,67,5.81,138.35
T001683,S04,2025-03-19 00:00:00,Home,3,BudgetSource,East,44.04,89.28,81,4.37,97.03
T000253,S18,2025-02-30,Beauty,2,GlowWorks,West,21.06,49.87,60,4.71,156.59
T001911,S30,2025-03-18 00:00:00,Apparel,2,Style Hub,West,$26.62,59.32,4,5.03,145.35
T000808,S06,2025-05-16 00:00:00,apparel,4,StyleHub,East,28.00,55.28,145,6.42,145.41
T000236,S05,2025-05-22 00:00:00,sports,1,ActivePro,East,59.53 CAD,122.97,125,3.74,112.18
T000374,S12,2025-01-16 00:00:00,Beauty,10,GlowWorks,South,17.59,44.29,unknown,3.5,91.53
T000166,S02,2025-03-06 00:00:00,Electronics,1,NorthStar,South,248.68,325.99,12,5.5,156.37
T000651,S04,2025-05-13 00:00:00,Sports,2,ActivePro,East,58.71,121.46,92,3.72,89.05
T002449,S09,2025-03-29 00:00:00,beauty,,GlowWorks,East,18.65,42.3,80,4.31,101.93
T000592,S23,2025-05-03 00:00:00,Apparel,3,StyleHub,South,29.02,55.72,nan,3.92,87.57
T001173,S26,06/21/2025,Electronics,2,NorthStar,West,264.31,362.32,50,3.95,112.47
T002857,S20,2025-05-22 00:00:00,Electronics,4,NorthStar,South,238.63,326.18,156,3.01,62.67
T001988,S02,2025-04-24 00:00:00,Grocery,1,FreshFarm,South,$8.41, 14.62 ,135,4.33,125.19
T002696,S28,not available,home,2,BudgetSource,West,42.31,75.05,38,5.39,161.52
T000122,S29,2025-03-30 00:00:00,Electronics,5,NorthStar,West,277.21,366.74,61,6.01,126.15
T001716,S26,2025-03-22 00:00:00,Electronics,1,NorthStar,West,228.07,328.43,59,5.27,178.1
T001735, S22 ,2025-02-21 00:00:00,Apparel,N/A,StyleHub,South,33.1,70.54,145,4.1,116.34
T001312,S25,02/19/2025,SPORTS,3,ActivePro,West,56.72,113.73,17,4.22,133.11
T002260,S13,2025-06-22 00:00:00,GROCERIES,4,FreshFarm,East,7.28,11.71,143,-6.21,103.27
T000513,S10,2025-02-27 00:00:00,Grocery,3,FreshFarm,South,7.41,10.58,114,5.43,118.9
T000074,S27,2025-05-25 00:00:00,Home,1,BudgetSource,West,41.99 CAD,83.51,0,4.72,145.01
T002593,S07,2025-01-07 00:00:00,Grocery,1,FreshFarm,North,$8.10, 12.29 ,44,3.87,107.84
T002667,S25,2025-05-10 00:00:00,Grocery,-5,FreshFarm,West,7.05,10.64,10,5.55,148.98 CAD
T002107,S26,2025-03-23 00:00:00,Grocery,2,FreshFarm,West,7.64,11.6,40,5.58,183.46
T001847,S20,2025-06-15 00:00:00,Home Goods,1,BudgetSource,South,48.86,87.16,100,3.99,112.45
T002525,S07,2025-04-23 00:00:00,Home,3,BudgetSource,North,$40.37,75.26,73,5.85,153.82
T001322,S19,01-May-2025,Electronics,8,NorthStar,South,258.69,348.71,49,5.13,118.31 CAD
T002039,S09,2025-03-19 00:00:00,Electronics,4,NorthStar,East,216.41,291.44,133,3.4,70.08
T001059,21,2025-03-08 00:00:00,Electronics,3,NorthStar,North,213.33,267.95,151,5.67,$174.48
T000864,S03,2025-04-02 00:00:00,Grocery,3,FreshFarm,North,7.55,13.08,114,3.94,97.57
T002426,Store-05,2025-06-22 00:00:00,Grocery,3,FreshFarm,East,7.3,10.69,133,4.82,106.1
T002460,S21,2025-03-13 00:00:00,Electronics,5,NorthStar,North,261.01,320.51,29,4.29,119.51 CAD
T002023,S06,2025-02-12 00:00:00,home,2,BudgetSource,East,45.69,96.92,155,3.59,$89.18
T001113,S11,2025-04-21 00:00:00,Home Goods,1,BudgetSource,South,44.73,78.73,34,3.82,$86.57
T002541,S21,2025-02-19 00:00:00,Electronics,2,NorthStar,North,261.52,384.99,123,3.63,91.91
T001437, store_10 ,2025-03-05 00:00:00,Apparel,5,StyleHub,South,33.01,70.96,74,5.11,103.19
T000401,S23,2025-02-14 00:00:00,Grocery,9,FreshFarm,South,$7.34,10.08,65,2.89,61.05
T002296,Store-29,2025-06-28 00:00:00,Home,1,BudgetSource,West,48.99,95.08,56,3.34,$90.85
T002425,S10,2025-01-12 00:00:00,Beauty,2,GlowWorks,South,19.22,41.79,141,5.07,137.14
T002417,S14,2025-02-24 00:00:00,Grocery,2,FreshFarm,West,7.38,11.99,42,3.68,108.77
T001973,S14,2025-03-29 00:00:00,Home,3,BudgetSource,West,58.94, 101.90 ,6,4.22,134.19
T001580,S08,2025-03-28 00:00:00,Grocery,2,FreshFarm,South,9.85,15.14,90,3.86,99.35
T002438,S24,2025-05-25 00:00:00,Electronics,2,NorthStar,West,213.62,317.0,32,5.25,172.06
T000563,S13,2025-04-22 00:00:00,Apparel,6,StyleHub,East,$24.70,51.77,119,5.02,111.70 CAD
T001139, S28 ,2025-01-26 00:00:00,Beauty,2,GlowWorks,West,17.45,41.54,62,4.69,132.44
T000824,S16,2025-05-24 00:00:00,Home,0,BudgetSource,South,, 95.89 ,37,5.99,112.11
T000606,S24,2025-03-12 00:00:00,Home,3,BudgetSource,West,43.6,85.43,24,-1.06,138.08
T000774,S06,2025-05-27 00:00:00,Home,1,BudgetSource,East,50.89,105.29,115,6.19,164.52
T002263,S30,2025-01-12 00:00:00,Sports,2,ActivePro,West,45.56,82.75,39,4.14,137.33
T001894,Store-26,2025-05-26 00:00:00,Apparel,2,StyleHub,West,25.02,46.14,64,5.71,144.78
T001856,S07,2025-01-11 00:00:00,Beauty,3,GlowWorks,North,17.18,36.98,73,5.4,125.30 CAD
T001823,S14,2025-06-18 00:00:00,Electronics,2,North Star,West,278.25,369.95,50,4.02,105.86
T000738,S12,2025-02-09 00:00:00,Electronics,1,NorthStar,South,208.69,299.89,33,5.97,111.71
T002181,S20,04-Jun-2025,Home,2,BudgetSource,South,42.71,71.7,69,3.35,91.18 CAD
T002626,S03,2025-06-20 00:00:00,Apparel,1,StyleHub,North,32.75,68.23 CAD,unknown,4.8,128.13
T001485,S06,14-Jun-2025,Sports,2,ActivePro,East,68.37,$135.77,107,5.06,142.84
T000463,S14,2025-02-22 00:00:00,Home,1,BudgetSource,West,51.48,97.77,38,5.57,162.58
T002017,S11,2025-02-21 00:00:00,Grocery,3,FreshFarm,South,8.07,12.1,37,3.51,83.48
T001254,S06,2025-06-24 00:00:00,Beauty,2,GlowWorks,East,18.78,42.5,153,5.8,152.29
T000968,S28,2025-02-18 00:00:00,Apparel,7,StyleHub,West,26.32,58.95,8,4.62,139.58
T002995,S25,2025-02-20 00:00:00,Grocery,2,FreshFarm,West,8.94,14.49,20,5.02,134.55
T002537,S03,04/11/2025,Sporting Goods,6,ActivePro,North,$56.23,112.83,49,3.44,88.13
T002029,S15,2025-01-07 00:00:00,Beauty,3,GlowWorks,East,16.13,38.78,36,,28.64
