transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,cogs,gross_profit
T002213,S11,2025-05-26,Grocery,5.0,FreshFarm,South,6.58,10.13,17.0,3.95,107.16,50.650000000000006,32.9,-89.41
T000886,S22,2025-05-18,Clothing,6.0,StyleHub,South,28.78,63.09,33.0,4.42,143.11,378.54,172.68,62.75
T001007,S28,2025-01-28,Grocery,3.0,FreshFarm,West,9.46,13.53,63.0,5.18,156.01,40.589999999999996,28.380000000000003,-143.8
T000117,S14,2025-02-05,Electronics,3.0,NorthStar,West,208.65,298.85,47.0,4.45,110.7,896.5500000000001,625.95,159.90000000000003
T001669,S14,2025-03-18,Home Goods,2.0,BudgetSource,West,51.98,94.88,1.0,4.69,125.92,189.76,103.96,-40.120000000000005
T002785,S30,2025-03-23,Home Goods,2.0,BudgetSource,West,51.91,98.53,63.0,5.13,169.25,197.06,103.82,-76.00999999999999
T002349,S11,2025-05-08,Clothing,1.0,StyleHub,South,23.85,51.04,75.0,4.61,117.28,51.04,23.85,-90.09
T002256,S24,2025-02-06,Home Goods,1.0,BudgetSource,West,45.41,88.47,30.0,5.46,174.38,88.47,45.41,-131.32
T000428,S06,2025-03-02,Grocery,1.0,FreshFarm,East,8.98,13.66,92.0,5.6,143.05,13.66,8.98,-138.37
T001549,S21,2025-04-17,Home Goods,3.0,BudgetSource,North,49.82,91.77,121.0,4.47,119.27,275.31,149.46,6.579999999999998
T000314,S17,2025-05-01,Electronics,10.0,NorthStar,North,242.79,303.43,115.0,4.53,112.73,3034.3,2427.9,493.6700000000001
T002015,S12,2025-03-24,Sports,1.0,ActivePro,South,48.75,90.57,42.0,4.59,127.31,90.57,48.75,-85.49000000000001
T001572,S22,2025-03-22,Clothing,1.0,StyleHub,South,32.13,69.74,140.0,4.34,117.63,69.74,32.13,-80.02000000000001
T002680,S29,2025-01-12,Grocery,2.0,FreshFarm,West,6.59,10.78,45.0,5.08,121.19,21.56,13.18,-112.81
T000412,S01,2025-02-25,Home Goods,2.0,BudgetSource,East,43.56,70.61,29.0,3.93,78.82,141.22,87.12,-24.72
T001643,S30,2025-03-19,Sports,2.0,ActivePro,West,65.07,126.0,5.0,3.96,123.29,252.0,130.14,-1.4299999999999926
T001415,S22,2025-02-03,Sports,1.0,ActivePro,South,60.31,109.77,155.0,5.11,137.02,109.77,60.31,-87.56000000000002
T000198,S02,2025-06-19,Home Goods,1.0,BudgetSource,South,48.43,90.83,96.0,3.66,98.14,90.83,48.43,-55.74
T000354,S26,2025-05-07,Sports,2.0,ActivePro,West,47.22,96.19,23.0,5.78,190.68,192.38,94.44,-92.74000000000001
T002105,S07,2025-03-19,Clothing,3.0,StyleHub,North,28.14,52.52,81.0,4.4,125.59,157.56,84.42,-52.45
T001449,S05,2025-02-16,Sports,3.0,ActivePro,East,53.8,94.04,130.0,4.19,101.11,282.12,161.39999999999998,19.610000000000028
T002065,S08,2025-03-01,Home Goods,2.0,BudgetSource,South,46.94,90.29,17.0,4.12,121.48,180.58,93.88,-34.77999999999999
T002865,S21,2025-04-28,Sports,2.0,ActivePro,North,54.47,101.2,110.0,5.85,141.88,202.4,108.94,-48.41999999999999
T002328,S17,2025-03-01,Home Goods,2.0,BudgetSource,North,50.91,100.34,60.0,3.86,110.22,200.68,101.82,-11.359999999999985
T002479,S25,2025-04-02,Grocery,3.0,FreshFarm,West,7.04,11.17,2.0,3.22,103.38,33.51,21.12,-90.99
T002528,S17,2025-02-21,Sports,2.0,ActivePro,North,56.29,111.69,37.0,5.11,99.03,223.38,112.58,11.769999999999996
T002885,S16,2025-03-18,Clothing,2.0,StyleHub,South,30.27,61.73,135.0,5.36,126.38,123.46,60.54,-63.46
T001401,S21,2025-04-28,Grocery,5.0,FreshFarm,North,8.15,14.21,143.0,3.84,112.17,71.05000000000001,40.75,-81.86999999999999
T001014,S05,2025-03-06,Electronics,4.0,NorthStar,East,237.27,291.71,24.0,4.06,119.23,1166.84,949.08,98.52999999999987
T000650,S03,2025-04-23,Clothing,1.0,StyleHub,North,22.16,45.31,113.0,2.95,80.17,45.31,22.16,-57.019999999999996
T002770,S04,2025-03-31,Home Goods,2.0,BudgetSource,East,39.19,66.57,27.0,6.5,146.11,133.14,78.38,-91.35000000000002
T001349,S23,2025-06-02,Grocery,1.0,FreshFarm,South,8.3,13.83,135.0,3.76,102.73,13.83,8.3,-97.2
T001800,S10,2025-06-11,Clothing,7.0,StyleHub,South,28.41,63.45,121.0,5.03,129.87,444.15000000000003,198.87,115.41000000000003
T000496,S12,2025-06-03,Grocery,2.0,FreshFarm,South,7.53,10.58,93.0,5.33,107.53,21.16,15.06,-101.43
T002205,S19,2025-05-28,Electronics,1.0,NorthStar,South,235.65,310.77,107.0,5.23,103.55,310.77,235.65,-28.43000000000002
T000593,S27,2025-04-22,Electronics,2.0,NorthStar,West,275.66,369.26,33.0,5.19,161.24,738.52,551.32,25.959999999999923
T002066,S08,2025-04-04,Grocery,2.0,FreshFarm,South,6.95,12.36,92.0,5.14,138.95,24.72,13.9,-128.13
T001276,S16,2025-03-09,Electronics,1.0,NorthStar,South,207.89,272.64,33.0,3.74,88.6,272.64,207.89,-23.849999999999994
T000820,S17,2025-04-04,Grocery,2.0,FreshFarm,North,8.44,11.77,25.0,4.04,116.06,23.54,16.88,-109.4
T000313,S29,2025-04-03,Electronics,2.0,NorthStar,West,258.72,369.52,37.0,5.27,183.16,739.04,517.44,38.43999999999991
T001389,S03,2025-04-12,Electronics,2.0,NorthStar,North,279.81,373.66,58.0,4.39,111.09,747.32,559.62,76.61000000000004
T001327,S29,2025-05-08,Clothing,2.0,StyleHub,West,30.15,61.0,1.0,5.06,140.89,122.0,60.3,-79.18999999999998
T002807,S13,2025-05-02,Electronics,1.0,NorthStar,East,265.2,338.13,142.0,3.96,94.73,338.13,265.2,-21.799999999999997
T001655,S09,2025-05-10,Beauty,4.0,GlowWorks,East,16.97,38.0,126.0,3.97,88.49,152.0,67.88,-4.36999999999999
T002803,S29,2025-05-09,Clothing,1.0,StyleHub,West,32.05,65.94,41.0,5.8,180.88,65.94,32.05,-146.99
T000217,S04,2025-01-02,Clothing,7.0,StyleHub,East,30.64,61.82,102.0,3.35,99.86,432.74,214.48000000000002,118.39999999999999
T001019,S20,2025-01-08,Clothing,4.0,StyleHub,South,26.03,58.42,39.0,4.49,119.33,233.68,104.12,10.230000000000004
T000654,S05,2025-01-07,Home Goods,1.0,BudgetSource,East,43.13,81.41,129.0,4.19,90.31,81.41,43.13,-52.03000000000001
T001257,S28,2025-02-12,Grocery,4.0,FreshFarm,West,7.67,10.87,21.0,3.65,110.96,43.48,30.68,-98.16
T001440,S08,2025-05-14,Beauty,1.0,GlowWorks,South,15.03,35.91,70.0,2.74,76.31,35.91,15.03,-55.43000000000001
T002915,S04,2025-01-17,Electronics,1.0,NorthStar,East,196.4,295.5,62.0,4.34,110.3,295.5,196.4,-11.200000000000003
T002414,S12,2025-05-21,Electronics,3.0,NorthStar,South,238.78,323.11,122.0,5.64,140.82,969.33,716.34,112.17000000000002
T002367,S18,2025-01-27,Grocery,2.0,FreshFarm,West,7.4,11.66,43.0,4.32,126.4,23.32,14.8,-117.88000000000001
T002800,S28,2025-06-03,Electronics,2.0,NorthStar,West,320.55,384.55,22.0,4.62,139.22,769.1,641.1,-11.219999999999999
T001929,S06,2025-04-19,Sports,1.0,ActivePro,East,54.13,109.51,59.0,4.41,100.08,109.51,54.13,-44.699999999999996
T000311,S06,2025-04-06,Home Goods,2.0,BudgetSource,East,47.9,85.53,30.0,4.59,121.63,171.06,95.8,-46.36999999999999
T001815,S20,2025-05-04,Sports,3.0,ActivePro,South,49.87,103.38,157.0,4.36,101.8,310.14,149.60999999999999,58.730000000000004
T002854,S29,2025-02-18,Grocery,3.0,FreshFarm,West,7.78,12.84,21.0,4.39,124.33,38.519999999999996,23.34,-109.15
T000155,S21,2025-03-18,Electronics,1.0,NorthStar,North,233.92,314.82,99.0,5.12,164.02,314.82,233.92,-83.12
T002520,S21,2025-05-20,Clothing,1.0,StyleHub,North,32.84,68.09,92.0,4.76,128.25,68.09,32.84,-93.0
T000660,S01,2025-03-16,Sports,2.0,ActivePro,East,57.46,112.97,143.0,4.89,99.53,225.94,114.92,11.489999999999995
T001209,S19,2025-04-29,Home Goods,3.0,BudgetSource,South,40.8,70.46,118.0,4.45,110.88,211.38,122.39999999999999,-21.89999999999999
T001390,S02,2025-06-01,Clothing,6.0,StyleHub,South,24.4,52.33,145.0,4.13,100.72,313.98,146.39999999999998,66.86000000000004
T000778,S20,2025-06-27,Home Goods,1.0,BudgetSource,South,47.08,95.52,30.0,4.45,109.67,95.52,47.08,-61.230000000000004
T002687,S15,2025-04-28,Sports,2.0,ActivePro,East,51.62,93.39,31.0,4.4,121.99,186.78,103.24,-38.44999999999999
T001129,S13,2025-05-19,Grocery,2.0,FreshFarm,East,5.82,9.15,150.0,5.56,142.19,18.3,11.64,-135.53
T001919,S11,2025-03-04,Electronics,6.0,NorthStar,South,256.49,388.13,101.0,4.74,106.8,2328.7799999999997,1538.94,683.0399999999997
T001824,S04,2025-02-23,Electronics,1.0,NorthStar,East,203.59,267.97,56.0,4.83,105.17,267.97,203.59,-40.78999999999998
T000194,S13,2025-04-20,Grocery,3.0,FreshFarm,East,9.13,12.14,49.0,5.86,148.39,36.42,27.39,-139.35999999999999
T002647,S19,2025-01-18,Grocery,1.0,FreshFarm,South,10.31,16.29,20.0,3.34,62.91,16.29,10.31,-56.93
T001918,S21,2025-01-16,Beauty,2.0,GlowWorks,North,18.43,40.69,37.0,3.36,90.21,81.38,36.86,-45.69
T000056,S11,2025-01-05,Home Goods,4.0,BudgetSource,South,50.68,89.03,17.0,4.05,114.48,356.12,202.72,38.92
T002977,S12,2025-04-06,Grocery,3.0,FreshFarm,South,7.07,10.27,36.0,4.6,108.64,30.81,21.21,-99.04
T000448,S30,2025-02-21,Clothing,3.0,StyleHub,West,31.31,51.83,9.0,4.37,130.9,155.49,93.92999999999999,-69.33999999999999
T002362,S15,2025-05-03,Home Goods,1.0,BudgetSource,East,43.14,83.34,98.0,4.38,108.4,83.34,43.14,-68.2
T002786,S18,2025-03-10,Beauty,4.0,GlowWorks,West,20.55,47.84,8.0,6.33,186.04,191.36,82.2,-76.87999999999998
T002697,S03,2025-03-06,Grocery,2.0,FreshFarm,North,7.35,12.95,17.0,4.48,126.8,25.9,14.7,-115.6
T001926,S03,2025-02-24,Home Goods,1.0,BudgetSource,North,41.73,77.83,136.0,5.75,157.35,77.83,41.73,-121.25
T001590,S04,2025-02-10,Sports,1.0,ActivePro,East,57.83,102.42,13.0,6.34,155.31,102.42,57.83,-110.72
T002513,S07,2025-04-15,Electronics,2.0,NorthStar,North,283.26,370.45,82.0,4.44,119.27,740.9,566.52,55.11
T000668,S22,2025-04-21,Home Goods,1.0,BudgetSource,South,41.36,69.32,59.0,4.09,95.55,69.32,41.36,-67.59
T002725,S15,2025-06-21,Sports,1.0,ActivePro,East,60.62,127.93,111.0,3.62,81.95,127.93,60.62,-14.64
T002767,S20,2025-05-16,Home Goods,3.0,BudgetSource,South,34.14,59.91,60.0,5.02,123.85,179.73,102.42,-46.540000000000006
T001977,S20,2025-01-05,Grocery,1.0,FreshFarm,South,7.23,11.71,131.0,4.35,114.64,11.71,7.23,-110.16
T001180,S29,2025-05-23,Electronics,1.0,NorthStar,West,210.82,265.65,43.0,3.1,101.51,265.65,210.82,-46.68000000000002
T001845,S07,2025-05-11,Electronics,1.0,NorthStar,North,254.55,370.51,138.0,5.11,136.5,370.51,254.55,-20.54000000000002
T000360,S14,2025-05-23,Clothing,1.0,StyleHub,West,33.04,70.28,16.0,4.73,136.72,70.28,33.04,-99.47999999999999
T001464,S21,2025-03-10,Sports,1.0,ActivePro,North,58.63,107.95,80.0,4.69,117.48,107.95,58.63,-68.16
T000731,S06,2025-01-19,Electronics,3.0,NorthStar,East,230.18,338.71,12.0,3.76,91.13,1016.1299999999999,690.54,234.45999999999992
T002111,S11,2025-06-04,Electronics,3.0,NorthStar,South,223.62,301.78,31.0,5.26,137.95,905.3399999999999,670.86,96.52999999999992
T002090,S25,2025-05-07,Grocery,2.0,FreshFarm,West,8.1,13.68,18.0,5.01,146.69,27.36,16.2,-135.53
T000902,S21,2025-05-03,Electronics,4.0,NorthStar,North,305.7,421.24,139.0,5.01,155.5,1684.96,1222.8,306.6600000000001
T001675,S24,2025-01-08,Electronics,2.0,NorthStar,West,191.41,245.27,38.0,2.91,73.02,490.54,382.82,34.70000000000003
T002609,S12,2025-06-09,Grocery,2.0,FreshFarm,South,7.39,10.85,86.0,4.41,137.27,21.7,14.78,-130.35000000000002
T002463,S17,2025-06-08,Beauty,1.0,GlowWorks,North,15.63,38.5,147.0,5.08,122.37,38.5,15.63,-99.5
T000854,S18,2025-02-21,Electronics,3.0,NorthStar,West,225.2,305.7,64.0,3.54,89.84,917.0999999999999,675.5999999999999,151.66
T002739,S11,2025-04-30,Sports,1.0,ActivePro,South,54.41,111.54,103.0,5.42,119.52,111.54,54.41,-62.389999999999986
T001393,S06,2025-01-24,Beauty,1.0,GlowWorks,East,15.26,33.81,40.0,4.01,105.64,33.81,15.26,-87.09
T002240,S18,2025-06-11,Home Goods,6.0,BudgetSource,West,43.11,88.11,42.0,4.58,102.88,528.66,258.65999999999997,167.12
T001279,S06,2025-05-04,Sports,5.0,ActivePro,East,53.08,98.42,127.0,6.8,169.92,492.1,265.4,56.78000000000006
T002613,S01,2025-06-10,Sports,8.0,ActivePro,East,55.14,114.6,130.0,5.55,125.0,916.8,441.12,350.67999999999995
T002529,S23,2025-04-07,Sports,2.0,ActivePro,South,46.78,86.54,120.0,5.52,131.88,173.08,93.56,-52.359999999999985
T001204,S12,2025-04-19,Grocery,5.0,FreshFarm,South,8.62,12.34,133.0,3.91,91.97,61.7,43.099999999999994,-73.36999999999999
T000572,S03,2025-03-13,Electronics,2.0,NorthStar,North,251.26,333.18,138.0,3.73,89.04,666.36,502.52,74.80000000000003
T001657,S07,2025-03-19,Clothing,3.0,StyleHub,North,26.52,59.0,77.0,3.56,75.72,177.0,79.56,21.72
T001578,S29,2025-06-28,Home Goods,2.0,BudgetSource,West,35.31,67.45,38.0,4.31,133.54,134.9,70.62,-69.25999999999999
T002813,S07,2025-01-05,Home Goods,2.0,BudgetSource,North,52.88,97.98,73.0,4.24,105.23,195.96,105.76,-15.030000000000001
T001959,S21,2025-02-11,Beauty,1.0,GlowWorks,North,19.99,46.41,137.0,4.81,137.18,46.41,19.99,-110.76
T001832,S07,2025-05-10,Electronics,4.0,NorthStar,North,204.52,268.51,76.0,4.86,113.66,1074.04,818.08,142.29999999999993
T002580,S19,2025-01-21,Beauty,6.0,GlowWorks,South,17.38,41.36,87.0,3.55,93.93,248.16,104.28,49.94999999999999
T001002,S26,2025-03-11,Clothing,6.0,StyleHub,West,28.25,62.18,1.0,6.16,172.82,373.08,169.5,30.75999999999999
T002549,S05,2025-05-02,Electronics,3.0,NorthStar,East,279.13,367.4,67.0,3.23,82.58,1102.1999999999998,837.39,182.22999999999985
T001937,S15,2025-04-29,Grocery,4.0,FreshFarm,East,7.99,11.61,45.0,3.31,75.35,46.44,31.96,-60.87
T001668,S17,2025-05-17,Grocery,2.0,FreshFarm,North,8.07,13.69,122.0,2.49,69.55,27.38,16.14,-58.31
T001701,S09,2025-05-29,Electronics,1.0,NorthStar,East,287.3,395.56,28.0,2.98,65.73,395.56,287.3,42.52999999999999
T001820,S09,2025-03-02,Home Goods,3.0,BudgetSource,East,55.31,106.69,125.0,5.73,129.38,320.07,165.93,24.75999999999999
T002212,S11,2025-05-28,Home Goods,2.0,BudgetSource,South,45.33,81.8,99.0,3.95,107.03,163.6,90.66,-34.09
T000937,S13,2025-06-03,Sports,1.0,ActivePro,East,44.87,96.9,20.0,4.61,125.32,96.9,44.87,-73.28999999999999
T001222,S20,2025-02-26,Electronics,1.0,NorthStar,South,229.21,328.21,147.0,2.94,65.84,328.21,229.21,33.15999999999997
T001237,S13,2025-01-12,Home Goods,1.0,BudgetSource,East,53.7,95.68,101.0,4.38,106.82,95.68,53.7,-64.83999999999999
T002677,S09,2025-04-13,Grocery,1.0,FreshFarm,East,9.19,14.75,118.0,5.87,115.59,14.75,9.19,-110.03
T002908,S23,2025-04-17,Home Goods,4.0,BudgetSource,South,45.88,87.32,111.0,4.26,102.42,349.28,183.52,63.33999999999996
T001138,S27,2025-04-07,Grocery,2.0,FreshFarm,West,7.77,11.15,8.0,5.46,160.21,22.3,15.54,-153.45000000000002
T001266,S28,2025-05-13,Clothing,3.0,StyleHub,West,32.63,74.57,29.0,6.11,188.36,223.70999999999998,97.89000000000001,-62.54000000000005
T001780,S10,2025-04-11,Electronics,2.0,NorthStar,South,240.18,342.66,154.0,5.16,144.08,685.32,480.36,60.880000000000024
T000219,S14,2025-05-07,Grocery,2.0,FreshFarm,West,8.21,11.88,20.0,4.46,142.32,23.76,16.42,-134.98
T000002,S29,2025-01-07,Electronics,1.0,NorthStar,West,219.32,298.13,12.0,5.29,157.91,298.13,219.32,-79.1
T000519,S16,2025-06-21,Electronics,4.0,NorthStar,South,256.05,337.72,65.0,4.27,117.19,1350.88,1024.2,209.49000000000007
T002760,S10,2025-01-16,Sports,1.0,ActivePro,South,57.67,107.2,56.0,5.66,174.61,107.2,57.67,-125.08000000000001
T001366,S28,2025-04-30,Home Goods,5.0,BudgetSource,West,40.94,75.71,38.0,3.31,91.44,378.54999999999995,204.7,82.40999999999997
T000201,S14,2025-03-21,Grocery,1.0,FreshFarm,West,8.44,13.41,33.0,2.89,94.93,13.41,8.44,-89.96000000000001
T000666,S28,2025-03-16,Grocery,4.0,FreshFarm,West,7.02,10.82,29.0,4.76,137.43,43.28,28.08,-122.23
T001492,S11,2025-05-28,Grocery,2.0,FreshFarm,South,7.0,10.62,24.0,3.48,79.84,21.24,14.0,-72.60000000000001
T000353,S01,2025-03-19,Sports,5.0,ActivePro,East,59.74,114.65,85.0,4.05,95.44,573.25,298.7,179.11
T000303,S13,2025-06-07,Electronics,4.0,NorthStar,East,286.82,418.59,83.0,4.71,135.81,1674.36,1147.28,391.2699999999999
T001067,S11,2025-06-19,Home Goods,2.0,BudgetSource,South,43.55,77.14,127.0,5.87,122.25,154.28,87.1,-55.06999999999999
T000417,S18,2025-04-09,Clothing,7.0,StyleHub,West,24.6,58.2,28.0,5.67,191.01,407.40000000000003,172.20000000000002,44.190000000000026
T000991,S29,2025-02-20,Home Goods,1.0,BudgetSource,West,42.76,81.42,62.0,4.49,123.21,81.42,42.76,-84.54999999999998
T001136,S14,2025-04-28,Grocery,1.0,FreshFarm,West,7.94,12.29,28.0,3.2,97.03,12.29,7.94,-92.68
T002025,S26,2025-04-12,Electronics,4.0,NorthStar,West,223.36,279.28,33.0,2.81,82.41,1117.12,893.44,141.26999999999984
T002127,S21,2025-06-25,Sports,4.0,ActivePro,North,51.84,107.09,11.0,4.53,106.5,428.36,207.36,114.5
T000872,S18,2025-05-22,Home Goods,2.0,BudgetSource,West,46.97,82.74,35.0,3.24,107.57,165.48,93.94,-36.03
T000229,S22,2025-06-10,Grocery,2.0,FreshFarm,South,8.22,13.79,40.0,3.54,107.32,27.58,16.44,-96.17999999999999
T002703,S28,2025-04-24,Electronics,2.0,NorthStar,West,267.98,317.6,57.0,4.74,176.05,635.2,535.96,-76.81
T002779,S30,2025-05-29,Home Goods,1.0,BudgetSource,West,41.94,78.8,63.0,4.89,143.92,78.8,41.94,-107.05999999999999
T001380,S23,2025-02-02,Grocery,2.0,FreshFarm,South,7.8,11.22,35.0,3.91,112.04,22.44,15.6,-105.2
T000855,S21,2025-05-09,Clothing,1.0,StyleHub,North,29.96,57.72,135.0,4.73,137.34,57.72,29.96,-109.58000000000001
T000329,S17,2025-04-11,Electronics,5.0,NorthStar,North,210.05,270.89,58.0,3.69,68.77,1354.4499999999998,1050.25,235.42999999999984
T000144,S18,2025-02-13,Home Goods,1.0,BudgetSource,West,49.48,95.16,35.0,4.12,118.0,95.16,49.48,-72.32
T002076,S03,2025-05-24,Beauty,3.0,GlowWorks,North,15.68,35.41,23.0,5.42,135.8,106.22999999999999,47.04,-76.61000000000001
T000788,S13,2025-03-06,Home Goods,1.0,BudgetSource,East,39.62,77.87,13.0,3.82,116.36,77.87,39.62,-78.10999999999999
T001770,S29,2025-03-19,Electronics,2.0,NorthStar,West,250.25,331.28,57.0,4.07,90.16,662.56,500.5,71.89999999999995
T002106,S26,2025-01-04,Clothing,4.0,StyleHub,West,34.36,68.97,15.0,3.56,115.96,275.88,137.44,22.480000000000004
T001287,S18,2025-03-25,Clothing,2.0,StyleHub,West,20.3,41.06,54.0,3.45,105.48,82.12,40.6,-63.96
T002563,S01,2025-03-06,Grocery,3.0,FreshFarm,East,7.2,11.77,151.0,6.06,168.21,35.31,21.6,-154.5
T000975,S13,2025-05-25,Electronics,1.0,NorthStar,East,272.32,303.8,144.0,5.47,134.14,303.8,272.32,-102.65999999999997
T001663,S02,2025-05-09,Electronics,10.0,NorthStar,South,281.4,341.72,115.0,3.34,81.35,3417.2000000000003,2814.0,521.8500000000003
T001612,S28,2025-04-15,Electronics,2.0,NorthStar,West,242.86,306.87,58.0,6.02,152.79,613.74,485.72,-24.77000000000001
T001970,S07,2025-05-06,Clothing,3.0,StyleHub,North,31.16,69.57,74.0,3.94,105.18,208.70999999999998,93.48,10.049999999999969
T000136,S15,2025-04-14,Electronics,4.0,NorthStar,East,251.65,337.81,56.0,3.48,90.45,1351.24,1006.6,254.19
T002040,S08,2025-06-09,Electronics,3.0,NorthStar,South,312.21,380.59,139.0,5.16,119.79,1141.77,936.6299999999999,85.3500000000001
T001750,S15,2025-06-26,Home Goods,8.0,BudgetSource,East,42.49,82.06,51.0,3.3,79.2,656.48,339.92,237.36
T001583,S01,2025-02-07,Grocery,6.0,FreshFarm,East,8.04,12.33,115.0,4.88,126.86,73.98,48.239999999999995,-101.11999999999999
T001153,S30,2025-04-15,Electronics,4.0,NorthStar,West,237.76,275.67,15.0,4.85,163.49,1102.68,951.04,-11.849999999999909
T001018,S15,2025-05-16,Clothing,3.0,StyleHub,East,29.23,60.48,150.0,6.47,159.71,181.44,87.69,-65.96000000000001
T001836,S05,2025-03-04,Beauty,2.0,GlowWorks,East,13.95,29.88,128.0,3.22,69.51,59.76,27.9,-37.650000000000006
T002710,S29,2025-04-09,Home Goods,2.0,BudgetSource,West,47.09,79.63,31.0,5.2,146.11,159.26,94.18,-81.03000000000003
T000717,S14,2025-01-04,Sports,5.0,ActivePro,West,57.43,115.94,29.0,5.02,139.96,579.7,287.15,152.59000000000006
T002868,S10,2025-05-06,Grocery,3.0,FreshFarm,South,7.17,10.4,63.0,3.08,74.47,31.200000000000003,21.509999999999998,-64.78
T000742,S16,2025-04-03,Home Goods,2.0,BudgetSource,South,44.57,87.88,148.0,4.23,102.93,175.76,89.14,-16.310000000000016
T002878,S19,2025-01-28,Grocery,4.0,FreshFarm,South,7.94,12.16,11.0,4.4,121.27,48.64,31.76,-104.39
T000190,S19,2025-04-06,Clothing,7.0,StyleHub,South,30.43,63.94,42.0,3.27,88.94,447.58,213.01,145.63
T000389,S04,2025-06-02,Beauty,7.0,GlowWorks,East,15.91,37.04,12.0,3.96,111.2,259.28,111.37,36.709999999999965
T001681,S20,2025-04-11,Clothing,4.0,StyleHub,South,29.03,61.31,137.0,4.22,96.32,245.24,116.12,32.80000000000001
T001011,S05,2025-04-30,Electronics,3.0,NorthStar,East,258.45,360.9,16.0,5.17,132.98,1082.6999999999998,775.3499999999999,174.36999999999992
T001302,S23,2025-02-07,Electronics,1.0,NorthStar,South,212.85,286.33,20.0,5.29,120.58,286.33,212.85,-47.10000000000001
T001454,S14,2025-03-18,Grocery,3.0,FreshFarm,West,7.75,11.1,0.0,4.07,145.16,33.3,23.25,-135.11
T001495,S19,2025-01-26,Electronics,2.0,NorthStar,South,220.13,302.03,146.0,4.87,106.4,604.06,440.26,57.39999999999995
T001360,S30,2025-01-25,Electronics,2.0,NorthStar,West,202.84,277.91,15.0,2.59,78.12,555.82,405.68,72.02000000000004
T001950,S28,2025-02-26,Grocery,2.0,FreshFarm,West,7.4,11.16,56.0,5.09,129.71,22.32,14.8,-122.19000000000001
T002883,S28,2025-06-28,Electronics,2.0,NorthStar,West,288.88,402.85,26.0,4.3,121.56,805.7,577.76,106.38000000000005
T001323,S20,2025-01-17,Home Goods,3.0,BudgetSource,South,42.49,84.73,19.0,5.14,133.64,254.19,127.47,-6.9199999999999875
T000618,S02,2025-02-13,Clothing,1.0,StyleHub,South,26.37,52.5,36.0,4.31,85.75,52.5,26.37,-59.620000000000005
T000961,S18,2025-01-18,Clothing,1.0,StyleHub,West,23.71,50.33,28.0,2.47,78.02,50.33,23.71,-51.4
T000546,S26,2025-06-19,Sports,3.0,ActivePro,West,56.19,119.47,35.0,2.99,104.86,358.40999999999997,168.57,84.97999999999998
T000726,S17,2025-06-18,Clothing,1.0,StyleHub,North,25.99,59.72,126.0,4.96,128.73,59.72,25.99,-94.99999999999999
T002700,S09,2025-06-05,Grocery,3.0,FreshFarm,East,8.62,12.72,40.0,4.58,130.1,38.160000000000004,25.86,-117.79999999999998
T000743,S10,2025-01-16,Grocery,4.0,FreshFarm,South,8.1,11.31,108.0,5.03,138.97,45.24,32.4,-126.13
T000442,S11,2025-03-10,Sports,1.0,ActivePro,South,55.34,112.56,137.0,6.35,161.93,112.56,55.34,-104.71000000000001
T000582,S27,2025-06-21,Electronics,1.0,NorthStar,West,287.7,335.69,36.0,4.26,145.28,335.69,287.7,-97.28999999999999
T001576,S04,2025-05-12,Electronics,1.0,NorthStar,East,238.97,313.29,143.0,4.94,114.38,313.29,238.97,-40.059999999999974
T002439,S14,2025-05-25,Home Goods,6.0,BudgetSource,West,49.12,93.39,42.0,3.91,103.49,560.34,294.71999999999997,162.13000000000005
T002470,S04,2025-03-05,Electronics,6.0,NorthStar,East,221.67,299.01,60.0,3.85,97.03,1794.06,1330.02,367.01
T002061,S15,2025-02-01,Sports,3.0,ActivePro,East,56.46,116.17,43.0,4.43,100.5,348.51,169.38,78.63
T000278,S07,2025-05-12,Home Goods,2.0,BudgetSource,North,43.82,82.97,85.0,4.84,124.17,165.94,87.64,-45.870000000000005
T001660,S04,2025-02-08,Home Goods,1.0,BudgetSource,East,47.74,87.54,151.0,3.38,82.65,87.54,47.74,-42.85
T001741,S01,2025-06-16,Clothing,2.0,StyleHub,East,29.84,61.5,92.0,5.11,125.41,123.0,59.68,-62.089999999999996
T001430,S02,2025-01-03,Grocery,2.0,FreshFarm,South,7.89,11.52,80.0,5.02,114.78,23.04,15.78,-107.52
T001055,S16,2025-04-16,Grocery,1.0,FreshFarm,South,8.53,12.85,32.0,5.18,119.78,12.85,8.53,-115.46000000000001
T001753,S11,2025-01-21,Electronics,5.0,NorthStar,South,212.62,277.44,23.0,4.43,137.67,1387.2,1063.1,186.43000000000015
